hcp_id,name,specialty,location,experience,rating,fee,degree_qual,kol_score,is_kol,kol_rank,latitude,longitude,degree_centrality,betweenness_centrality
2256,Sheetal Chaurasia,pulmonologist,Whitefield,16,4.5,850,MBBS,0.19030197713129626,0,2391,12.988040405561094,77.72831976413727,0.001098297638660077,0.0
1429,Mutyalatha Koppula,gynecologist,Yelahanka,21,5.0,500,"MBBS, MS - Obstetrics & Gynaecology",0.19024221219590948,0,2392,13.0620359,77.5106743,0.0016474464579901153,0.0
1591,Bhaskar M V,pediatrician,Bangalore,16,4.2,700,"MBBS, MD - Pediatrics",0.1900029342364138,0,2393,12.904762726908,77.675893306732,0.002196595277320154,2.791562304980675e-07
1172,Krishna Shaw,gynecologist,Bangalore,33,4.5,850,"MBBS, DGO",0.1898863607709062,0,2394,12.841217976285144,77.64780521392822,0.0027457440966501922,5.862056336192604e-05
2970,A. Divya,dentist,Bangalore,13,5.0,500,BDS,0.18984321206968174,0,2395,12.958610946476416,77.73197092115879,0.0027457440966501922,0.00019839374963041126
3236,Sheron Mathews,dentist,Bangalore,12,5.0,500,BDS,0.1898232193517156,0,2396,12.99381,77.7172,0.0027457440966501922,0.00017983188778879398
3084,Jamoy James,dentist,HSR Layout,14,5.0,500,BDS,0.189773674081206,0,2397,12.9050127,77.6445558,0.0027457440966501922,2.0267148803265256e-05
3142,Sinita Pauline Roberts,dentist,HSR Layout,7,5.0,550,BDS,0.18962834319041827,0,2398,12.909808590506,77.641711235046,0.0027457440966501922,5.049514250283269e-06
3148,Harshita Reddy S,dentist,Indiranagar,4,5.0,600,BDS,0.18959701881966018,0,2399,12.973503192469,77.640722589567,0.0027457440966501922,0.0
2802,Ram Charith Alva,oncologist,Bangalore,22,4.5,1200,MBBS,0.1895900202042422,0,2400,13.054552010758,77.591893828697,0.0027457440966501922,1.706302791169586e-05
2868,Allu Venkateswara Reddy,dentist,Koramangala,27,5.0,500,BDS,0.18951144272713916,0,2401,12.92527322958,77.634380513427,0.0019220208676551346,0.0
424,Sandesh Prabhu,cardiologist,Bangalore,20,5.0,850,"MBBS, MD - General Medicine, DM - Cardiology",0.18936381903891347,0,2402,12.994430551048,77.685336023569,0.0027457440966501922,3.913660876033849e-06
3089,Sayona Swati Das,dentist,Bangalore,13,5.0,500,BDS,0.18926494823176587,0,2403,12.972146982912214,77.64917615801096,0.0027457440966501922,0.00019042111877139915
1565,Lakshmi Krishna V,neurologist,Bangalore,15,4.0,1200,"MBBS, MD - General Medicine, DM - Neurology",0.18924450949229632,0,2404,12.919958522657216,77.665283565548,0.0027457440966501922,3.7281170211683806e-06
2899,Pramod,dentist,Koramangala,21,5.0,500,BDS,0.18918795341869488,0,2405,12.962608873427,77.64005580917,0.0027457440966501922,0.0
2898,Pramod,dentist,Koramangala,21,5.0,500,BDS,0.18918795341869488,0,2405,12.92886,77.62941,0.0027457440966501922,0.0
1407,Vimala CH,gynecologist,Bangalore,19,4.0,1000,"MBBS, DGO, DNB - Obstetrics & Gynecology",0.1890596845000067,0,2407,12.933791225360856,77.74315466696662,0.0027457440966501922,0.0001289751347377176
3225,Sirse Namrata,dentist,Bangalore,13,5.0,500,BDS,0.18902309951839502,0,2408,12.939229319543,77.719380307918,0.0027457440966501922,0.00017859382898894723
183,John Paul M,general-physician,Yeshwanthpur,11,5.0,1100,"MBBS, MD - General Medicine",0.1888257234560763,0,2409,13.027456,77.542773,0.001098297638660077,0.0
506,Shreedhar,cardiologist,Indiranagar,19,4.5,1330,"MBBS, DM - Cardiology",0.18880097377748767,0,2410,12.988214877524,77.592170438025,0.0008237232289950577,0.0
2034,Ravi Prakash,psychiatrist,Bangalore,21,4.5,1500,"MBBS, DPM (Psychiatry), MD - Physiology",0.1887545040362767,0,2411,13.03253017377,77.554326038808,0.0027457440966501922,8.129317659666464e-06
3259,Satish M S,dentist,Yelahanka,21,4.5,400,BDS,0.18869209418240335,0,2412,13.054552010758,77.591893828697,0.0016474464579901153,0.0
3258,Satish M S,dentist,Yelahanka,21,4.5,400,BDS,0.18869209418240335,0,2412,13.0069593,77.5214623,0.0016474464579901153,0.0
368,Manoj Kumar A S,general-physician,Bellandur,8,4.0,700,"MBBS, MD - General Medicine, DNB - General Medicine",0.1885943681434139,0,2414,12.926312,77.67652,0.0013728720483250961,0.0
334,Praveen Ramachandra,general-physician,Yelahanka,22,5.0,600,"MBBS, MD - General Medicine, DM - Endocrinology",0.18856412512940557,0,2415,13.0950791,77.5159871,0.0016474464579901153,0.0
2500,Ulka G. Bhokare,ophthalmologist,Bangalore,19,4.2,600,"MBBS, MS - Ophthalmology",0.18835804366523617,0,2416,12.8589,77.76181,0.0027457440966501922,2.7865128249637993e-05
3269,Srinivas Panchajanya,dentist,JP Nagar,22,5.0,400,BDS,0.1883498251972402,0,2417,12.909934082188563,77.58181482553482,0.0013728720483250961,0.0
72,Dilip Joseph Wilson,general-physician,Bangalore,31,4.5,700,"MBBS, Diploma in Tropical Medicine and hygiene",0.18823756462275593,0,2418,12.912724982410982,77.67973871446961,0.0027457440966501922,2.9963954716887142e-05
2531,Deepa M,ophthalmologist,Bangalore,18,5.0,500,"MBBS, MS - Ophthalmology",0.1882073866577687,0,2419,13.0509374,77.5913499,0.0027457440966501922,7.381349869677251e-06
1997,N. Chandresh,psychiatrist,Whitefield,7,5.0,1000,"MBBS, DNB - Psychiatry",0.18814123232061808,0,2420,12.97228226241899,77.75053152578616,0.0016474464579901153,0.0
1913,Arjumanara Hussain,pediatrician,Bangalore,15,4.5,750,"MBBS, Diploma in Child Health (DCH), DNB - Pediatrics",0.18796543162945017,0,2421,12.913107,77.636634,0.0027457440966501922,0.00021748950826409535
1170,Chandana A,gynecologist,Bangalore,18,4.2,750,"MBBS, MS - Obstetrics & Gynaecology, Fellowship in Minimal Invasive Surgery",0.18791744115755632,0,2422,13.0634192080963,77.74012618011781,0.0027457440966501922,5.368696415319267e-05
196,Sumanjita Bora,general-physician,Bangalore,11,4.5,1000,MBBS,0.1878760247362476,0,2423,12.912724982410982,77.67973871446961,0.0027457440966501922,0.00014167311810016906
2147,Harish Srikanth Kulkarni,gastroenterologist,HSR Layout,7,5.0,900,"MBBS, MD - General Medicine, DM - Gastroenterology",0.1876846615753252,0,2424,12.915636162718,77.652104463016,0.0024711696869851732,4.119747322164241e-07
723,Akhilesh A,dermatologist,Bangalore,16,5.0,650,"MD - Dermatology , Venereology & Leprosy, MBBS",0.187595908182771,0,2425,13.038566410094862,77.56475195288658,0.0027457440966501922,7.01825678590984e-05
333,Praveen Ramachandra,general-physician,Yelahanka,22,5.0,600,"MBBS, MD - General Medicine, DM - Endocrinology",0.18743783854713564,0,2426,13.0620359,77.5106743,0.0019220208676551346,0.0
3056,Revathi M,dentist,HSR Layout,17,5.0,500,BDS,0.18742752065353585,0,2427,12.9050127,77.6445558,0.0027457440966501922,1.1430862158684184e-05
706,Priya J Talageri,dermatologist,Marathahalli,20,5.0,900,"MBBS, MD - Dermatology , Venereology & Leprosy",0.18741252502924177,0,2428,12.95632909731,77.709880855549,0.001098297638660077,0.0
1347,Ashwini Neelakanthi,gynecologist,Whitefield,15,4.0,800,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",0.18725669789128274,0,2429,12.95825,77.74538,0.0027457440966501922,5.608523735411954e-06
1564,N.S Santhosh,neurologist,Whitefield,23,4.5,950,"MBBS, DNB - Neurology",0.18725654162056832,0,2430,12.988040405561094,77.72831976413727,0.0008237232289950577,0.0
562,Ravikant Chauhan,dermatologist,Bangalore,16,5.0,700,"MBBS, DDVL",0.18703203438127952,0,2431,13.018838923267,77.642977474205,0.0027457440966501922,7.301115556460499e-05
3428,Priyamvadha K,neurosurgeon,Whitefield,25,4.5,850,"MBBS, MS - General Surgery, MCh - Neuro Surgery",0.18693702782734034,0,2432,12.988040405561094,77.72831976413727,0.0005491488193300384,0.0
847,Deepak N Inamdar,orthopedist,Jayanagar,27,4.5,700,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery, Fellowship in Joint Replacement",0.1868591290496795,0,2433,12.93153,77.58481,0.0016474464579901153,0.0
1173,Krishna Shaw,gynecologist,Bangalore,33,4.5,850,"MBBS, DGO",0.18673955460497932,0,2434,12.86964514334962,77.65427155832799,0.0027457440966501922,5.102716784501679e-05
2630,M.M. Satish Kumar,nephrologist,Bangalore,22,4.5,1000,"MBBS, DNB - General Medicine, DNB - Nephrology",0.1866269284391609,0,2435,12.988214877524,77.592170438025,0.0027457440966501922,1.1808489149878879e-05
1560,Aditya Kulkarni,neurologist,Bangalore,15,4.0,1200,"MBBS, MD - General Medicine, DM - Neurology",0.18655288133870546,0,2436,12.919958522657216,77.665283565548,0.0027457440966501922,7.787920929914887e-06
1182,Suchindra R,gynecologist,Ulsoor,18,4.5,800,"MBBS, MD - Obstetrics & Gynaecology",0.1865142346009776,0,2437,12.978609961672872,77.63781832913264,0.0002745744096650192,0.0
1191,Anitha Manoj,gynecologist,Bangalore,18,4.2,800,"MBBS, MS - Obstetrics & Gynaecology",0.18649688068614562,0,2438,12.960731565653,77.51229832629,0.0027457440966501922,6.22834116111996e-05
3071,Nishanth Shetty,dentist,Whitefield,14,5.0,300,BDS,0.18641197739263288,0,2439,12.955604617343,77.718588243588,0.0027457440966501922,0.0
791,Sujai S,orthopedist,Bangalore,23,4.3,800,"MBBS, MS - Orthopaedics",0.18608454162760735,0,2440,13.015514794549,77.718813140762,0.0027457440966501922,1.8699302481854392e-05
372,Ramesh Kumar D,general-physician,Indiranagar,27,5.0,1000,"MBBS, MD - General Medicine",0.18597661793176118,0,2441,12.971682540853,77.647362852006,0.0016474464579901153,1.3078562927505526e-08
3216,Sujatha Pai B,dentist,Jayanagar,24,5.0,500,BDS,0.18594510392935004,0,2442,12.92441,77.58471,0.0024711696869851732,0.0
903,Supreeth D R,orthopedist,Bangalore,11,4.5,800,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",0.18593189065126325,0,2443,12.956031,77.717035,0.0027457440966501922,0.00021669551681670205
3478,Raghuramraj Sampangi,neurosurgeon,Bangalore,17,4.5,700,"MBBS, MS - General Surgery, MCh - Neuro Surgery",0.18583505727433824,0,2444,13.0211963,77.6569818,0.0013728720483250961,0.0
99,Tharanath S,general-physician,Bangalore,13,5.0,750,"MBBS, MD - General Medicine, Post Graduate Diploma in Diabetes Management",0.18565371586832058,0,2445,13.0950791,77.5159871,0.0027457440966501922,0.00012009697426410512
52,Rupashree S P,general-physician,Koramangala,34,4.0,800,"MBBS, DNB - General Medicine",0.18545362308328578,0,2446,12.93386,77.62023,0.0016474464579901153,0.0
161,Parul Priyambada,general-physician,Bangalore,13,4.0,500,"MBBS, MS - Ophthalmology, DNB - Ophthalmology",0.1853275213062881,0,2447,13.02519,77.59203,0.0027457440966501922,0.00011495634249516477
1180,Haritha Rao,gynecologist,Indiranagar,28,5.0,1000,"MBBS, MS - Obstetrics & Gynaecology",0.18525509547270008,0,2448,12.978269724199,77.643600817647,0.0016474464579901153,0.0
978,Adarsh Vajrangi,orthopedist,Bangalore,9,4.5,800,"MBBS, MS - Orthopaedics",0.18520842331061993,0,2449,12.9874584,77.6893938,0.0027457440966501922,0.0002197710462362902
1428,Mutyalatha Koppula,gynecologist,Yelahanka,21,5.0,500,"MBBS, MS - Obstetrics & Gynaecology",0.1849520561654447,0,2450,13.093212462662036,77.58327025920153,0.0019220208676551346,0.0
3383,Rajendra Gujjalanavar,plastic-surgeon,Bangalore,18,4.5,800,"MBBS, DNB - General Surgery, MCh - Plastic Surgery, DNB - Plastic Surgery",0.18490390847046295,0,2451,12.902414360244,77.675822098236,0.0027457440966501922,1.2217227268037484e-05
803,Deepak G Shivarathre,orthopedist,Yelahanka,22,5.0,1000,"MBBS, FRCS - Trauma & Orthopedic Surgery, MRCS (UK)",0.1848371752346133,0,2452,13.007483682688,77.563685847082,0.0019220208676551346,0.0
599,Annam Navya,dermatologist,Bangalore,9,5.0,900,"MBBS, MD - Dermatology , Venereology & Leprosy",0.18459076077521336,0,2453,13.020976,77.643435,0.0027457440966501922,2.7122825411238337e-05
2089,Sapare Rohit,psychiatrist,Yelahanka,8,5.0,1000,"MBBS, M.D. (Psychiatry)",0.18452116771466642,0,2454,13.099136,77.58614,0.0019220208676551346,0.0
1023,Prashanth Kalale,orthopedist,Bellandur,26,4.0,800,"MBBS, MS - Orthopaedics, M.Ch - Orthopaedics",0.18451008261000257,0,2455,12.93386,77.62023,0.0016474464579901153,0.0
673,Vennela Reddy,dermatologist,Whitefield,7,5.0,900,"MBBS, MD - Dermatology , Venereology & Leprosy",0.1844137206738658,0,2456,12.994060410603916,77.70336549729109,0.0027457440966501922,0.0
80,Renu Saraogi,general-physician,Bellandur,26,5.0,600,MBBS,0.18439435282552713,0,2457,12.926312,77.67652,0.0019220208676551346,0.0
1802,Ranjith K N,pediatrician,Whitefield,7,5.0,800,MBBS,0.18432429639334053,0,2458,12.98863647774082,77.7339572178,0.0027457440966501922,3.055297617231152e-06
2235,Vandana D.Prabhu,pulmonologist,HSR Layout,27,4.5,1000,"MBBS, DTCD",0.18421940123007713,0,2459,12.869933617098384,77.65389029794743,0.0019220208676551346,0.0
838,K K Subbaiah,orthopedist,Bangalore,19,4.5,700,"Diploma in Orthopaedics, MBBS",0.18404721104554228,0,2460,13.022,77.6365,0.0027457440966501922,0.00014439566359469513
3174,Sandhya Rachuri,dentist,JP Nagar,21,5.0,500,BDS,0.18397515420182264,0,2461,12.89734,77.58601,0.0027457440966501922,0.0
2485,Ramesh A Betdur,ophthalmologist,Jayanagar,12,4.0,500,"MBBS, MS - Ophthalmology",0.18373907679039492,0,2462,12.92924693281602,77.58212473770023,0.0013728720483250961,0.0
422,Pavankumar Rasalkar,cardiologist,Banashankari,16,5.0,1000,"MD - General Medicine, DM - Cardiology, MBBS",0.18372133323219164,0,2463,12.926010596064,77.570313667466,0.0008237232289950577,0.0
1578,Rashmi D,neurologist,Bangalore,15,4.5,1000,"MBBS, MD - Pediatrics, DM - Neurology",0.18370698578040912,0,2464,12.956031,77.717035,0.0013728720483250961,0.0
2189,Girish P V,gastroenterologist,Bangalore,21,4.0,850,"MBBS, MD - General Medicine, DM - Gastroenterology",0.1836525162231311,0,2465,12.841217976285144,77.64780521392822,0.0027457440966501922,1.0679075977071033e-05
1404,Namrata Nagendra,gynecologist,Bangalore,16,5.0,900,"MBBS, MS - Obstetrics & Gynaecology",0.1835777078705999,0,2466,12.93571294065,77.630780454446,0.0027457440966501922,0.00013167240544683073
3182,Shaktidar,dentist,Jayanagar,16,5.0,250,BDS,0.18354816464673385,0,2467,12.92747615343827,77.5748598575592,0.0027457440966501922,0.0
2090,Sapare Rohit,psychiatrist,Yelahanka,8,5.0,1000,"MBBS, M.D. (Psychiatry)",0.18348605684686864,0,2468,13.0950791,77.5159871,0.0016474464579901153,0.0
2351,M.A. Anwar,urologist,Bangalore,15,5.0,800,"MBBS, MS - General Surgery, MCh - Urology/Genito-Urinary Surgery",0.1833961149121468,0,2469,13.005972621125,77.75674512576,0.0027457440966501922,2.5319899667606343e-05
2293,Subudhi S K,urologist,Bangalore,16,4.5,700,"MBBS, DNB - Urology/Genito - Urinary Surgery",0.1833086254734015,0,2470,12.881006584113532,77.61018991470337,0.0013728720483250961,0.0
1532,Surbhi Chaturvedi,neurologist,Bangalore,14,4.0,1200,"DM - Neurology, MD - General Medicine, MBBS",0.18314102582783548,0,2471,13.01707,77.64314,0.0027457440966501922,8.014252727243665e-06
799,Mohan Kumar J,orthopedist,Bangalore,23,4.0,800,"MBBS, MS - Orthopaedics",0.18313873291444954,0,2472,12.854521,77.662519,0.0027457440966501922,5.182123183446893e-05
1285,Geetha R,gynecologist,Bangalore,15,4.0,700,"MBBS, MS - Obstetrics & Gynaecology",0.18313231590841866,0,2473,12.906851910783,77.676493373665,0.0027457440966501922,0.00017596180623472577
815,Prashanth Nagaraj,orthopedist,Malleswaram,26,4.3,850,"MBBS, MS - Orthopaedics",0.1831137812949022,0,2474,12.984288699500144,77.57950737301508,0.0013728720483250961,0.0
1853,Prachi Bhosale,pediatrician,Whitefield,20,4.5,1000,"MBBS, Diploma in Child Health (DCH)",0.18309108639274158,0,2475,12.96677973801215,77.71723955869675,0.0027457440966501922,1.2462417296254153e-05
1886,Sejal Shah,pediatrician,Whitefield,29,4.5,1000,"MBBS, Fellowship in Pediatric Cardiology, Diploma in Paediatrics",0.1830230677331366,0,2476,12.91786,77.672289,0.0027457440966501922,6.552723320094922e-06
2175,Akhil Deshmukh,gastroenterologist,Whitefield,8,5.0,900,"MBBS, MD - General Medicine, DM - Hepatology",0.18296340877092138,0,2477,12.972753047119,77.750681340694,0.0027457440966501922,3.6619976197015476e-07
1477,Leelavathi Baswaraj,gynecologist,Bangalore,21,4.3,1000,"MBBS, DNB - Obstetrics & Gynecology",0.18288212050163188,0,2478,12.97565130173431,77.50930037301083,0.0027457440966501922,1.031963994597729e-05
580,Lavina Mittal,dermatologist,Bangalore,9,5.0,950,"MBBS, MD - Dermatology , Venereology & Leprosy",0.18284475590006893,0,2479,12.910496486861,77.652083006083,0.0027457440966501922,2.1058626086248374e-05
3535,Paavana,ayurveda,JP Nagar,14,5.0,500,MBBS,0.18278216819736715,0,2480,12.8893076,77.4993705,0.0013728720483250961,0.0
3223,Sirse Namrata,dentist,Bangalore,13,5.0,500,BDS,0.18253729135504376,0,2481,12.960883474619,77.701727877979,0.0027457440966501922,0.00016144462041464791
2191,Girish P V,gastroenterologist,Bangalore,21,4.0,850,"MBBS, MD - General Medicine, DM - Gastroenterology",0.18250037126037,0,2482,12.917756272701,77.577595710754,0.0027457440966501922,1.2269673626443745e-05
2890,Archana S,dentist,HSR Layout,20,5.0,400,BDS,0.18244477030542244,0,2483,12.90904,77.644721,0.0027457440966501922,3.1699001762171218e-06
3057,Revathi M,dentist,HSR Layout,17,5.0,500,BDS,0.18237664083332672,0,2484,12.905167968419,77.64455974102,0.0027457440966501922,9.729658177886686e-06
2451,Alok B S,ophthalmologist,Bangalore,14,5.0,500,"MBBS, MS - Ophthalmology",0.1822033954675169,0,2485,13.073498840026,77.604438072686,0.0027457440966501922,1.2765927349832869e-05
608,Vidyasagar,dermatologist,Bangalore,10,4.0,600,"MBBS, DVD",0.1821040804420916,0,2486,12.923701,77.484947,0.0027457440966501922,3.176651950782659e-05
2940,Neha Singh,dentist,Bangalore,12,5.0,350,BDS,0.18203244722161904,0,2487,13.068632833635,77.627836981669,0.0027457440966501922,7.76720873713139e-05
648,Sowmya M,dermatologist,Bangalore,18,4.0,1000,"MBBS, MD - Dermatology , Venereology & Leprosy",0.18186785779939757,0,2488,12.919958522657216,77.665283565548,0.0027457440966501922,9.744946377896874e-05
579,Lavina Mittal,dermatologist,Bangalore,9,5.0,950,"MBBS, MD - Dermatology , Venereology & Leprosy",0.18177854694898965,0,2489,13.0202789447,77.643445813272,0.0027457440966501922,2.015878504514549e-05
1365,Beena Jeysingh,gynecologist,HSR Layout,25,4.0,800,"MBBS, DNB - Obstetrics & Gynecology, MNAMS - Obstetrics & Gynaecology",0.1816208317291137,0,2490,12.919958522657216,77.665283565548,0.0019220208676551346,0.0
2182,Prashant Y Kanni,gastroenterologist,Bangalore,16,5.0,600,"MBBS, MD - General Medicine, DM - Gastroenterology",0.18161463200979366,0,2491,12.944645033744,77.52488095986,0.0027457440966501922,1.5635091713092262e-05
563,Shivashankar B. Sajjanshetty,dermatologist,JP Nagar,21,5.0,750,"MBBS, DDVL",0.18139776478921893,0,2492,12.914733569236,77.585960801258,0.0013728720483250961,0.0
2816,Soumya Somasekar,oncologist,Bangalore,14,5.0,1000,"MBBS, MS - General Surgery, MCh - Surgical Oncology",0.18130981137845137,0,2493,13.1183348,77.6083878,0.0027457440966501922,1.3986110525522773e-05
1297,Roopa Sibi Sekhar,gynecologist,Bangalore,25,4.5,800,"MBBS, DGO",0.1811854318342705,0,2494,12.91786,77.672289,0.0027457440966501922,0.00010821635055751567
42,Diptee,general-physician,Bannerghatta Road,10,4.5,500,MBBS,0.18108973576029946,0,2495,12.864037529777129,77.61711807116437,0.0016474464579901153,2.441331746467698e-07
849,B A Gopala Krishna,orthopedist,Banashankari,24,5.0,600,"MBBS, DNB - Orthopedics/Orthopedic Surgery",0.18107525469520308,0,2496,12.926536171207212,77.56166901255116,0.0013728720483250961,0.0
3415,Akshay Hari,neurosurgeon,Yelahanka,15,4.5,1200,"DNB - Neurosurgery, MBBS",0.1807097901226386,0,2497,13.054552010758,77.591893828697,0.0005491488193300384,0.0
2174,Akhil Deshmukh,gastroenterologist,Whitefield,8,5.0,900,"MBBS, MD - General Medicine, DM - Hepatology",0.180672384563705,0,2498,12.98863647774082,77.7339572178,0.0024711696869851732,1.8371225516897396e-07
3425,Nirmala S,neurosurgeon,Hebbal,22,4.5,1200,"MBBS, MS - General Surgery, MCh - Neuro Surgery",0.18047050314596264,0,2499,13.054552010758,77.591893828697,0.0008237232289950577,0.0
2927,Smitha Nagaraj,dentist,Jayanagar,25,5.0,500,BDS,0.18042867488078596,0,2500,12.92549,77.57637,0.0019220208676551346,0.0
